c1,c2
12.836029,0.6721964
1.6501821,12.061157
14.314914,10.284853
-0.6291355,4.179427
0.19149245,5.3136487
9.224833,12.628788
13.801986,-5.3004365
0.421154,5.275377
15.694739,-0.24525191
2.1581397,11.173767
12.48846,6.8652635
0.8233218,7.841096
14.990986,5.3467355
10.845442,-4.096946
15.018735,9.931192
12.259745,-2.5348923
0.068694174,4.333889
13.392987,7.792407
5.2849407,13.048793
6.566253,11.258001
4.556223,14.270461
13.894884,-4.2151275
0.46724552,-0.5129278
3.4268684,13.3334
15.467536,-1.5372943
12.881256,-2.4867356
10.423334,-5.8417463
10.560918,-2.199788
8.799587,-6.9759426
6.224677,13.41779
10.531512,10.776086
-0.13109948,-3.4436364
-0.7513982,0.7504601
0.7825041,-5.3668528
13.8702,-3.7640526
8.6253,-5.93606
5.574405,11.891431
14.266445,-3.4291618
-0.14077185,10.056547
13.783496,5.0259733
13.812932,7.486937
2.9987066,12.530463
15.517589,0.38711947
14.460743,-3.1660538
12.079518,11.03302
6.747634,9.96695
6.259963,14.362939
15.4876,3.937017
12.147475,11.200285
11.340506,9.2302065
1.0588436,-2.961508
14.847771,6.714366
11.495666,-7.2739305
13.820478,2.2025006
9.923587,14.948849
12.766114,8.204557
11.997535,0.8028762
-0.38590667,5.354973
1.303119,0.04894032
14.693472,7.6045694
13.264313,-0.63519776
-0.7054713,0.6991664
0.70261717,9.479871
12.360262,13.057212
12.027372,-4.910213
11.644167,-7.2115707
9.399901,14.253316
10.542558,10.45329
9.056446,14.214786
15.249883,0.36871478
9.421181,15.345784
11.672031,7.329194
5.774946,11.97925
5.8749714,12.062311
0.8344147,-0.32375804
15.00589,-0.6283378
1.2561102,11.514789
3.8541431,13.374205
16.044552,2.3764958
4.3130484,12.558175
13.510151,3.5649118
8.244436,13.545211
12.762446,9.754694
4.087063,12.852857
14.049068,10.324861
13.283433,3.0611744
-0.39636818,6.8837986
4.7140136,11.967909
12.321101,-7.064096
10.343628,-5.681181
-0.6954487,0.7252003
15.329618,4.983888
13.699279,2.5248597
0.88875306,-3.1347053
0.099191464,2.030945
8.2242,11.057251
13.383421,3.7652426
4.0139055,13.933537
-0.35200724,4.3279843
9.222809,15.385073
4.266635,13.99145
10.330684,13.573683
0.58477527,6.0159516
14.030263,2.5893495
3.0934105,13.593372
11.943513,-6.4633036
11.054832,1.5685107
1.3947585,9.876814
13.128899,6.4897385
-0.25328872,10.035037
7.6186595,13.597513
10.9257145,10.703121
9.06575,12.985626
13.337752,-4.1042705
0.24891463,-3.1201117
-0.0242642,2.4361684
5.5896835,14.882684
15.209802,2.7036562
11.568101,-6.369315
14.171074,3.9271853
15.20916,8.945592
5.5200086,14.7427
13.094687,2.5454774
1.219894,-0.2665529
2.2226624,-7.1813087
1.0001618,-3.1377745
-0.84842634,3.601819
9.596098,12.497863
11.563187,9.109992
12.183329,8.021
13.858533,11.279354
15.17558,9.7310505
15.407311,1.2081425
10.921454,14.145705
1.3422539,12.33554
-0.27123773,-1.6568311
7.6517296,11.540248
2.4088855,10.569642
9.412593,-3.782541
0.7798733,0.6287307
13.170628,13.016743
1.6820353,9.675191
8.259466,15.165489
15.502235,-1.1515268
9.833975,-5.720453
4.394444,12.412241
10.519795,-2.8852606
4.944032,12.206222
-0.3378307,4.8326983
0.23956221,6.1651692
15.458962,2.142406
11.52403,-5.481978
5.508273,12.422067
5.985144,11.85214
9.572712,12.954598
3.383917,10.45518
12.854106,-4.746478
0.9987207,11.577053
0.8838097,-2.2062457
15.411887,8.95474
13.841588,9.492094
15.384194,8.861908
13.126975,8.868639
12.521084,9.813654
9.213377,11.675607
1.0214306,12.167219
8.590235,12.558398
5.1902857,11.698714
13.548026,-2.025875
11.122313,10.008429
13.332847,-4.733375
12.934897,-4.7714043
3.138083,10.792965
2.0692122,-2.716697
12.728308,-6.536437
12.582681,12.960923
9.564723,-3.8949504
10.515874,11.293517
12.883566,9.681078
0.43906417,-4.905129
12.295319,11.565267
12.489555,12.661636
1.315877,-4.5286436
2.3083425,-8.02841
2.9865038,10.916397
14.062551,4.625449
2.1306021,-4.1592927
5.527747,14.512964
6.696179,12.780155
14.827729,6.5403047
0.74355215,-4.004542
5.3305883,13.284026
1.4462273,11.147146
1.7996683,-7.229822
0.5032971,-4.4276357
13.78121,3.172481
12.091565,9.127547
-0.89225143,4.242465
14.545492,4.47251
7.190381,12.434179
0.033339493,8.276308
12.199595,-4.622094
10.239303,14.466326
10.302839,10.034018
8.701038,-4.8609495
8.5224285,12.668711
12.844214,-1.8784457
3.6414158,10.453583
2.0540812,-6.7532673
10.828718,10.912673
8.642052,13.464249
13.481688,2.5488098
10.592948,10.452164
3.6880589,10.3557415
12.033955,11.570116
1.8974032,6.898905
1.0864034,-2.3256166
4.534489,12.071578
3.8346212,12.487243
3.5433707,13.13236
13.02709,0.67181367
-0.2155204,4.8998246
2.4075544,9.156367
12.691429,11.98468
7.3979306,14.013115
0.44216496,9.187685
7.5835314,13.451549
0.5444574,7.493176
2.3008986,-8.046408
13.944949,2.5788546
12.71361,-1.5652375
-0.77301323,5.9525685
7.6883535,12.802429
15.059691,0.14513737
1.5924795,9.3817425
2.100237,-4.81741
-0.81277543,2.2379146
2.047207,7.68047
11.374511,11.329379
1.225799,12.319429
13.909257,-1.8230064
5.421411,13.33897
11.272634,-1.1677449
13.56787,10.754303
14.838501,9.623698
9.694012,-6.3768697
12.312922,9.2390785
12.852364,-0.68077576
3.2388582,12.774767
11.936406,-5.9340177
8.534048,-5.0468745
0.83233666,9.552406
15.019236,2.4207423
-0.27763236,-2.7744017
13.638096,1.599508
5.664905,12.934289
11.702211,-5.688856
1.6785527,9.636722
-0.56447667,0.37606266
0.25404665,2.487957
13.181935,-0.60948646
12.305786,11.89007
2.5563517,13.473716
3.440102,13.731041
4.0404644,12.542328
6.7362685,11.595525
1.6592444,-5.3969994
6.7303534,12.657941
2.582441,10.619662
11.490035,2.8481374
14.885096,8.976133
12.086629,1.848242
1.6833708,-3.1550431
11.284741,-3.8036919
0.8106949,-5.397102
14.691272,-1.2480284
1.3186289,-1.38786
0.23627186,4.5949864
12.447585,12.980376
7.0316133,12.177725
11.494513,9.092636
3.917785,12.678448
5.3600135,13.4889145
12.18157,2.2069657
2.7608066,12.970228
6.295423,13.670166
14.976952,0.3694602
3.9910247,13.503399
1.7581486,-3.282187
1.0503672,12.217964
13.173159,-0.88407725
15.743913,-0.11992564
12.802833,1.3013963
13.849674,7.3250623
9.626109,13.834349
11.951836,11.090833
1.5999781,11.607218
13.018503,-0.67028975
13.248691,-5.790765
8.524302,11.665649
6.8985753,14.934641
4.4453087,11.55925
4.0102363,10.327019
4.3441405,12.01778
15.831782,-0.32480988
13.073588,5.519348
2.499059,11.116293
14.917936,1.9718239
9.120965,-4.9732304
4.4739394,12.800606
9.351605,13.243937
6.3924656,13.290074
14.277871,4.662107
15.374525,5.0094705
14.189048,8.140361
10.378879,-3.1303947
6.161373,14.955532
-0.10353877,-2.7338622
8.673317,-5.203599
13.34281,8.104413
15.285914,0.31846
-0.35921058,5.3763905
2.885729,13.497763
11.447221,-5.927613
12.607671,5.2676463
1.0304878,12.320571
0.34419182,8.050344
1.2834095,6.516731
14.214386,4.7131443
14.263178,-1.1777431
5.683626,12.898006
1.8166995,-7.325625
14.926928,2.759812
14.052694,-3.378334
9.268122,15.476129
13.988035,-2.078336
3.6457386,13.740545
13.339599,6.0644855
2.645055,10.45048
10.455207,8.14664
13.462338,12.538872
0.41512704,4.5721893
11.033773,1.263964
-0.84126574,3.4449885
5.5227356,14.590707
8.687252,13.246223
4.0360823,12.401257
6.671766,12.542911
13.555208,-2.7115397
11.564003,2.536675
12.6630535,13.112439
14.206189,11.366032
11.734914,0.4530357
9.234882,13.402647
9.694749,-4.844558
1.9539797,12.907386
10.367851,-5.176042
12.138282,0.13250804
10.31785,8.33863
15.083096,2.6105695
-0.26614693,6.887991
11.742935,11.029959
13.4894905,0.95834315
1.2568625,-2.23115
-0.57415223,6.257763
11.421771,-5.9162025
13.63237,5.4437203
6.8025675,14.850386
12.376272,10.240352
1.5646014,-0.8920249
0.36965168,9.785089
6.636346,13.502696
14.302811,8.103499
-0.05079927,9.932495
0.54729104,7.736893
13.06289,13.248114
15.718831,2.5659387
15.708833,2.5178351
0.78404075,2.4673572
15.538001,4.9904294
14.215748,5.3848124
14.302495,9.586473
0.19042969,10.57192
14.577102,6.551999
6.4821863,13.437345
2.3207967,-7.693558
13.029526,-5.2528477
3.6623297,11.056968
11.479581,-2.044835
11.442281,-2.075671
1.7367009,-3.2873497
-0.3870541,-0.9719197
-0.037708197,6.0085936
-0.7072356,0.56033325
1.9718589,12.871237
15.6121855,-0.1354782
13.441455,1.4369508
7.7641563,13.643649
3.6813319,10.181478
13.409953,9.31244
15.608317,2.4961734
1.9306868,-3.092285
0.45353752,6.9065433
5.814136,9.499249
10.378866,-2.9474435
5.1229105,12.039045
10.647348,8.068452
12.440464,10.285995
-0.9110637,4.208118
-0.15716355,-3.2362232
0.3643952,7.0624394
1.6290864,-6.6970677
9.8705845,15.2539015
5.003001,13.844438
9.257935,14.194677
4.6754107,13.588933
2.098954,-5.7333503
-0.7505962,6.677863
8.77706,-5.801138
9.12477,-6.4789157
0.96305627,-0.83108336
13.597552,-4.0178385
15.346847,0.22594547
14.416218,8.667527
11.914043,10.446052
14.932742,1.419085
7.943827,13.505297
0.9981156,5.331889
8.7643585,-6.765418
12.772097,7.4246335
9.284599,15.431223
1.2982574,8.725326
11.849801,10.192555
13.403317,2.8182569
6.69729,13.8559265
1.6045823,8.890166
9.546592,-6.5658345
-0.23799069,6.541348
14.612071,2.9093547
13.211306,-0.49401003
15.660937,5.657788
11.044359,12.367517
7.6247807,14.136902
-0.33419487,8.361114
1.0185367,9.087903
4.6908402,13.4696665
0.035635445,8.780702
14.253624,5.3129473
0.9629498,-0.10909974
0.59319055,-0.46997866
8.799608,11.879072
13.036657,-5.9991655
13.6068735,11.533718
14.273248,-1.0288824
7.665802,13.8728895
6.8197956,14.143779
14.841,6.337005
15.446691,-0.14761618
10.563282,12.390501
3.7196162,10.211406
13.163049,-1.0065922
-0.8537025,3.5634625
12.204278,8.899587
10.90123,14.922047
0.62764865,-0.5499021
3.346558,11.553609
8.492594,12.264715
14.0368395,-4.356061
0.26801664,2.6442666
15.684851,-0.10627057
2.7063365,12.728935
0.19205506,4.267931
13.430889,0.40992138
13.404611,12.602331
-0.61109525,-0.019239591
1.8913056,11.389152
14.1728115,8.236868
1.5246286,-0.92632765
1.9302826,-7.5984015
10.807683,-6.681258
-0.84999883,4.121041
12.542515,9.318148
11.36654,-4.315078
1.2048855,-4.56048
0.49763215,-4.8573213
2.1427605,-4.2112703
14.803846,-1.9358588
-0.43447608,5.7346406
2.6338089,10.817019
4.489699,13.691413
12.882744,-1.5856962
0.7967111,1.0504268
6.2257695,13.157425
1.383746,-2.700391
-0.022738077,2.4593966
2.166816,12.542973
1.0523158,12.243179
13.015471,9.021936
4.3472066,12.508529
9.088626,14.086895
8.659453,14.582936
13.1118555,9.590517
9.559993,-7.273864
0.12803988,2.9842968
1.9589536,10.63955
14.971967,7.5043325
12.797571,0.77465075
0.2166506,6.2427454
12.391773,11.599045
12.401959,-0.89026123
16.089756,0.85261196
14.704512,9.415723
14.547506,7.63172
9.801482,13.210686
10.664271,-4.342378
13.625699,-0.2864918
4.3001776,12.951063
1.912431,11.214596
12.546924,5.0891194
13.857717,2.4314408
15.266448,2.7524943
1.1859461,-4.5544386
11.905019,-5.840983
14.106626,4.137111
6.5844254,14.4563875
14.428042,-1.9550633
4.4866867,12.829769
13.699733,-2.4418688
0.37904793,4.2734346
-0.8473798,6.2555485
15.34119,9.535786
15.831016,2.3033836
3.6364293,11.916881
-0.21321514,-3.230802
12.693618,10.574755
13.080409,5.261821
12.129445,-6.8492837
12.464582,-6.6519494
-0.12894481,5.8835487
1.6265647,-6.528323
12.355095,-2.0141864
11.10339,-6.749366
9.446659,-5.8670964
0.3378549,6.037624
13.597721,7.8579087
0.1269449,8.45946
13.098552,5.6476283
0.83103687,-2.8625517
1.7089025,8.4754715
1.8441972,8.370197
0.9402016,-5.2419834
5.045143,11.581842
0.4837036,9.510811
10.400933,10.758484
15.256165,1.9755514
13.378472,0.8928476
7.9684653,11.056629
-0.020671425,4.5775595
3.1947784,12.4514
13.724197,10.403363
12.628003,-0.0008498139
1.2153167,7.162531
13.030871,-5.808336
13.539964,9.968116
-0.4026782,5.4505725
0.5536932,0.3186718
0.108437665,6.43021
15.582335,5.054138
11.778772,13.905684
0.51762414,5.1778603
3.5911882,14.478678
15.991222,4.9705157
2.1168828,-5.442625
0.4876558,8.017064
1.7258776,10.970302
10.063019,-4.222431
1.531227,-4.299635
3.3507006,10.288378
1.6827683,-0.029929694
2.0278165,-4.767225
9.051579,14.246031
2.0511305,-2.8038247
15.981012,0.18520781
10.067516,-7.193043
9.56129,-4.391919
-0.14219034,-2.5152166
3.4476311,11.146059
2.5954216,10.527434
9.070827,12.61369
1.3731251,-2.5758057
4.573496,11.914729
13.521939,-0.29853538
12.319685,10.236983
-0.8814827,2.4583414
13.29282,5.117694
9.911068,11.209933
-0.10432416,5.0274854
10.457208,-5.765008
1.5647992,8.671526
7.5887246,12.86967
0.76320225,0.71081775
12.620442,8.734193
0.44600272,6.801163
13.167312,0.09894292
15.418126,5.087842
2.5687034,12.6112995
2.066971,-3.1491308
9.295506,15.512411
12.363555,9.3844795
4.8234487,9.599805
2.7860875,12.170344
3.1329525,11.662441
14.568718,-1.0543368
5.318975,11.91955
12.692578,-5.6167073
8.893351,14.974431
12.627237,-6.8318186
2.048647,7.5498486
6.51984,12.933953
10.007058,-5.833966
4.767839,13.807601
4.3884883,12.673573
6.6363482,12.345829
0.2613178,1.8616289
-0.92046005,6.4244733
2.1044204,-4.460006
9.348787,13.306635
5.704097,11.996066
13.541675,10.8080435
2.0286486,12.627447
15.47713,5.2846985
14.229124,4.629894
12.149498,13.167633
0.5222103,5.934196
4.274409,13.711532
5.615564,9.382024
12.573669,-3.2690601
6.2872496,11.147649
14.181096,-0.7352151
1.2026792,1.5525528
4.4419317,12.750377
1.082392,-3.2003722
15.757221,2.9527707
13.086085,0.46599203
-0.3033402,-2.8078194
5.245682,14.685828
12.332452,7.3304796
6.0585217,14.5003805
6.961217,12.221004
8.143852,13.045849
6.309181,14.76188
1.0448997,12.319255
0.20137833,0.3005481
1.9011134,-6.534546
12.38796,-6.4257555
12.733796,-5.9787073
1.9390136,-6.92534
14.419782,10.654576
13.538865,10.900672
9.9428425,-5.1366487
6.539481,9.94885
0.80295104,8.34309
0.1886079,-4.1447697
2.4100718,-7.917951
13.3248825,-5.4784513
12.3126335,0.57966244
10.299138,10.048451
-0.38195288,8.341522
0.58994406,5.76419
14.07797,8.221623
15.356935,-1.8206702
13.862564,-2.2004876
11.693039,-0.55208254
-0.022522077,-1.3428341
6.484457,13.538818
1.6626288,8.713171
0.24365512,-1.0167279
0.73027086,8.809338
9.497872,-7.1972136
1.0052882,11.597978
0.12679529,3.2908926
5.3663287,13.242844
14.498252,1.659523
8.685252,-5.215878
11.961633,-3.8773808
5.043808,13.04492
15.293793,6.18758
6.737257,11.657201
2.0745142,13.1274605
1.5481108,-2.6893327
13.950613,4.8986297
6.531108,10.262833
0.67093533,10.914668
12.918856,9.491383
8.764056,-4.7561784
11.977992,-2.7425458
-0.66495997,5.559347
11.8225,0.47376308
14.544052,7.4621186
12.546968,1.7653953
0.74380666,-0.5525089
10.434853,-6.0358057
10.406725,12.631365
14.26619,-1.6053873
11.591378,-4.9436812
12.804803,-0.86504114
15.519142,8.969336
11.949434,-0.29231814
0.008620852,9.416401
11.167308,11.219581
0.5671868,4.5694327
10.487844,11.676968
0.27129436,0.37102285
0.9256091,-2.357107
10.672082,11.137598
11.569459,10.171522
13.499402,9.02903
13.985892,3.9536905
7.890172,13.725298
12.740111,13.095505
15.025246,6.0940347
13.583269,-1.9622608
13.368525,9.883089
11.590774,-6.7522483
1.7694658,11.161973
15.455545,9.008092
11.013604,-3.8600464
1.4913396,-3.6931698
9.355708,13.596117
13.853115,10.314329
12.646288,0.55405664
15.731226,4.413181
12.142838,-3.4099932
13.977156,3.319015
12.260643,-1.1633908
13.031856,-1.0240295
3.4861438,13.075984
2.210607,-4.3270526
13.852925,-2.3921075
0.23303294,2.6025946
3.1412127,13.186682
13.345253,2.124794
11.768335,12.617951
11.58617,-6.35077
13.046712,0.18512598
5.8303995,11.84699
14.598949,7.4972873
13.812116,10.937895
12.999384,0.8574244
7.491884,11.598968
13.848032,2.8886576
15.453029,8.922487
12.968417,13.209356
13.897942,3.8553956
13.613313,9.359188
14.235771,4.61214
13.582617,9.988421
10.447487,-2.7363436
9.081228,12.711128
2.109265,-3.7658617
13.969972,7.1009617
0.85585123,8.39701
11.821354,0.41300315
13.253975,0.18095575
0.48269767,0.45126152
13.256636,4.8010383
11.681799,-1.7189971
-0.6253131,6.564461
9.991647,-6.0485406
0.79784936,0.68771964
11.9969635,-5.0814424
13.2825775,8.615768
12.487718,9.601203
14.096197,5.6049757
1.8900067,13.198868
13.407008,-5.136464
15.202171,2.918934
1.581712,-1.4136673
15.555088,5.061868
3.494306,13.36176
6.52725,13.563649
8.93359,-4.478437
11.094858,1.0900261
12.692562,-5.7528095
9.014819,12.397962
14.977666,5.844432
15.40169,2.9223104
12.100229,10.973528
12.052211,-6.4199038
12.37304,7.7862635
1.4886128,12.269931
15.282362,1.0002029
12.885797,4.0427566
14.709592,-1.585208
13.879197,8.263662
15.932658,0.10939051
1.1853801,-2.3164089
14.3610325,8.972129
7.373363,13.135156
8.771555,13.208186
9.712631,-4.602963
13.570386,-0.0027772365
-0.5729316,2.255279
-0.64875203,6.6074386
7.1071334,10.453502
15.626936,5.208785
0.13495043,-3.242756
11.731467,-6.969372
13.136779,12.887884
14.070062,5.3436937
-0.021778388,5.9244123
11.799938,-6.273272
15.043838,2.8601286
11.0345955,-6.106179
12.1942425,-4.612307
2.2155325,-6.723101
12.177544,-4.6359625
1.1013851,9.097806
11.607713,11.690735
12.374359,-3.0463512
12.958957,11.044714
13.456347,9.088517
2.7856188,10.462068
14.938347,2.8591747
-0.5285396,1.690426
0.22987077,9.6860895
4.708101,13.504986
0.6910544,4.579863
-0.22292973,4.9330893
11.638564,11.967206
13.71662,-2.4959438
15.060204,3.4510286
13.021225,4.192748
8.779298,-5.797287
12.404764,11.77484
3.0271764,11.09021
3.2978115,13.590799
1.1274276,-3.756475
-0.7584343,6.426264
15.086736,2.8880801
15.463238,-0.030248424
-0.14751478,-3.4408934
1.5090665,10.993888
6.3567677,14.622844
14.208318,10.005904
0.6293903,0.5034386
-0.13204506,8.591282
-0.032847244,6.0194287
13.561755,7.784475
10.668095,12.550874
11.62956,10.134403
11.604307,14.262603
6.28866,14.032963
12.648063,-1.1866287
15.292692,0.16031207
7.569342,13.417142
12.23609,7.537088
3.786564,13.120466
2.0526993,9.060268
0.0025036156,9.31621
0.97675276,-3.3123355
1.3888019,-6.3673954
2.7181005,10.483816
15.804634,2.482173
4.260256,10.621636
1.1633216,11.925115
9.971484,13.225138
10.117991,12.306636
1.4937446,11.876075
14.410316,-1.8861197
10.494108,-5.301337
1.3609942,-3.0025218
0.5956622,-0.4301778
14.87889,5.0894666
1.0092045,12.304686
9.111713,12.533606
13.093928,-5.280284
4.9160576,12.865409
15.969819,0.1327352
11.74629,12.604334
5.994023,14.551829
12.580091,6.6043777
8.508066,-5.387268
13.20594,9.747662
12.642692,-5.7723374
13.967567,2.9967058
2.339701,-8.130387
15.05139,4.5215044
-0.17581382,0.4810485
2.855783,12.317783
13.54434,1.5028968
1.5060852,10.112378
14.840472,2.4158545
9.125547,13.428179
3.266253,13.554665
-0.3873355,5.3696465
11.732418,-1.912882
-0.016876413,-1.3142946
10.281595,-4.8451405
0.91484356,-2.8182132
1.4217103,-5.0207043
5.980775,9.898722
7.930328,13.575712
0.83628047,-2.9478407
9.0005245,13.5493355
1.5435036,11.228709
4.31139,10.292353
0.20525312,10.683426
1.1541804,-2.3619542
13.931133,8.805601
14.314145,9.420882
7.638502,12.102535
0.118208304,-2.52313
0.02579023,4.293903
-0.8906502,6.5065813
0.06514292,4.258118
0.039356083,2.6770027
1.1784732,-4.3202634
1.719218,-5.4346375
12.368647,11.57795
-0.8184278,2.242784
14.0360985,-1.0425822
-0.24860016,4.235927
14.071391,-4.023764
4.506736,13.955407
15.0861225,8.216542
13.72675,4.498585
8.199803,12.680153
15.886272,5.0863366
-0.16119382,5.8622503
10.2239275,10.005173
-6.428546,4.066034
0.7000055,2.3541865
13.53801,7.908756
6.3243,13.403625
14.968895,9.025735
13.990515,10.512426
4.706343,10.785772
14.597155,6.8220778
4.966135,10.591131
0.81682473,2.6812212
8.357572,13.62314
0.044803746,9.728143
10.428673,9.399096
13.452289,3.391933
13.213729,-4.5990033
6.314765,10.6904
11.022429,2.028323
0.13109002,7.1792526
11.011961,11.037173
15.626114,3.834817
10.134601,15.299052
1.4531232,9.056164
14.978359,9.030482
12.146909,-2.9839318
11.07643,12.375181
9.082635,-5.8602386
14.545201,-0.14602326
14.8136,-0.79861283
6.8530912,14.4660015
15.190392,-0.6222257
10.082659,-7.258852
0.6093593,0.3840972
8.49254,12.268941
13.160225,-0.6135355
14.639288,9.1340685
0.95826817,-2.602432
7.8220844,14.163386
13.83578,3.0315459
12.036503,-5.0503373
4.691667,11.533683
8.69035,13.180051
7.5266848,13.412158
0.9692276,5.2654214
14.7275305,-2.2636032
-0.68037826,9.428697
14.471538,11.075919
0.6083914,6.626097
13.580935,5.5643816
4.541565,12.458971
13.944153,0.50215536
10.389141,-5.440836
-1.0824276,6.2446
1.4366943,7.4411616
14.611689,-1.9147992
15.449823,0.76235044
13.135758,0.5611817
13.200664,10.950162
0.46961638,-2.6340582
13.65459,9.704027
-0.39928114,-0.9341001
1.315502,-6.152496
3.486437,11.710254
9.828632,-5.5411158
8.932744,-6.162165
15.384624,4.8174763
12.874584,-0.68373543
9.233306,14.176457
1.6449636,-2.682964
15.471052,-1.1338536
13.526472,5.490357
11.664267,-6.8028936
11.222934,1.0957512
11.556798,11.091476
14.338735,6.001911
12.279367,-5.0482655
15.020424,-0.26412487
11.962525,-5.0189204
2.5015998,10.543436
1.1985527,-1.6031995
3.8871198,13.453219
-0.7335898,6.6817136
13.808375,5.488948
2.0496278,-0.88102907
5.563874,14.434455
-0.59921396,1.7498661
15.6321125,1.0086676
11.5315485,9.607821
12.73446,10.288621
14.080686,9.609281
13.352532,3.5896916
4.627093,11.54856
12.8154,13.187226
1.0853214,-1.1981905
1.3960294,12.673291
6.689597,11.655444
10.469907,14.199998
3.3615277,11.248529
14.784896,4.5876303
9.915295,10.204646
0.4390821,-1.781053
14.2974,8.499955
14.67515,1.1691427
6.814561,15.141937
13.548333,-2.4039385
1.4696707,8.981599
14.638652,-2.123634
6.185048,14.998341
-0.4814638,6.520825
11.322508,2.3240151
14.590584,0.6134927
10.622661,-2.0612054
12.261649,-7.080377
12.695936,-2.2727451
8.034226,14.971798
-0.45341173,5.7293954
0.2173682,3.5594819
0.66151047,7.898054
15.17586,9.05277
5.3354435,9.335934
0.62663376,0.8206434
-0.7482755,4.470497
14.734277,6.7228913
11.752827,-5.9345994
0.6921672,2.4490917
9.166567,12.500968
13.484554,-3.0872102
7.592738,14.326532
9.368816,12.8575325
3.783496,11.066407
13.0969925,-4.890653
1.1390781,-2.733258
11.220051,-4.7883635
11.75561,-2.5118475
14.326966,5.415543
9.303094,-6.950217
14.369209,0.16169311
13.269603,-1.3136989
5.0992513,13.688372
8.455891,12.552836
-0.37715578,-0.90926915
15.1285515,-1.5678891
7.277311,13.482139
13.061994,-3.9686203
15.635419,9.102719
12.286461,-4.737604
12.353333,-6.5193777
13.375875,-1.437454
1.9730195,8.105696
1.1975209,-0.35398042
1.7263421,-2.105544
2.004201,8.739152
0.7192949,-4.5783525
14.928868,-0.44509843
9.83925,-7.2146196
9.99021,-4.326644
1.9513744,9.349248
12.15852,11.7849655
5.2869854,13.375892
15.062115,-0.06067368
-0.051194526,-3.240313
-0.5509165,3.8063684
11.512905,10.925023
7.724604,14.097902
14.711059,0.40003464
7.3355923,13.062317
7.2714033,14.735005
3.3289778,13.812823
14.088403,8.187847
13.488048,5.2118554
14.852182,6.1885796
1.4416189,6.7716327
2.1410623,-6.6444907
4.874514,12.459383
14.759789,7.528449
10.50014,10.81416
13.56628,-5.758462
0.78091425,0.9890548
16.100098,4.131113
12.119199,-4.287583
12.765646,9.408138
6.909282,14.931584
14.915415,0.9598314
12.072135,-6.024674
13.036797,10.980573
2.1434522,-7.587198
2.0578332,-4.317864
-0.4988111,5.7950916
15.7916,5.086171
12.489756,-6.263688
14.374245,9.609033
-0.55495095,0.19132699
9.11416,-4.757705
13.972873,7.3517704
16.10609,0.92178684
9.052491,12.724208
6.368705,14.153579
6.870929,12.216167
13.087787,-6.015267
10.925883,-5.583191
13.012534,-5.9132705
12.335807,-4.030833
13.4391165,9.56742
12.869857,0.6109469
1.5619763,11.005054
3.8563855,13.026801
6.061153,11.855701
15.676238,4.3491063
2.9894648,11.653682
2.1067293,13.022197
1.6130695,11.007176
2.5845423,13.291536
14.046041,0.13122465
12.825114,8.033293
14.362489,-0.66680247
13.075732,7.8631124
6.055289,13.9588785
8.270187,11.893328
8.775678,11.699605
8.596868,-5.9539804
-0.96514297,6.196641
1.0104191,-3.3220348
5.868488,12.886522
14.910792,3.679924
12.020322,5.211207
13.2134495,-1.3557092
12.817184,8.468963
0.9672614,-5.588985
1.1991893,8.583263
9.100218,-5.1188884
10.263445,12.822131
8.865535,-5.4220786
5.651517,9.475053
3.9484546,13.42534
3.3905308,11.33736
8.15965,12.699655
3.9205832,12.473418
14.088163,-2.0253682
11.540567,-4.719986
12.714052,12.004362
0.9592092,12.204591
13.269437,-0.5276616
6.5407805,14.315806
12.791989,-5.0562925
0.719079,-5.242879
11.543167,10.414043
14.41254,7.527668
13.599076,3.1277266
0.00025880753,4.2943263
0.15054086,4.58504
14.930245,-1.8582524
6.7541842,14.898741
12.981944,10.367992
15.658922,4.455496
-0.26695457,-2.7664702
6.809663,11.640492
11.976775,12.864135
8.6089325,-5.636599
2.6185634,10.65526
11.72206,-0.5092034
15.609152,2.1646547
12.842897,-4.859002
6.96315,14.60277
12.051269,11.654762
13.022699,-3.6814358
9.143043,-5.2013216
8.245354,13.427354
13.924349,2.5566077
15.0812435,-1.1275846
14.208793,-2.8476574
12.866318,-5.866603
9.476018,14.095723
9.077689,14.359714
1.3191295,-3.0135467
12.413283,11.367139
10.249005,-6.998715
9.944299,15.138044
9.501938,-7.320746
2.2721572,10.578522
12.590167,-3.2210863
13.040152,10.097504
13.730766,-0.25034237
14.0524235,5.55381
1.6037645,8.952101
13.038019,-5.3135996
-0.6578429,6.289206
9.078454,12.416136
6.2772527,14.118343
13.510365,5.294838
11.983816,3.1107125
0.40945163,9.42862
15.195144,0.72477967
14.59325,9.304325
12.03127,-5.002567
13.088457,9.816771
12.951962,-2.3966165
1.326669,-4.4601603
-0.33005893,1.5073993
12.210435,-5.2749352
12.325934,-6.7139993
10.438137,15.078691
13.35602,-5.713947
14.1008005,4.710357
1.8480414,-5.215258
10.855812,7.9221997
4.711733,10.194017
12.393964,2.9959295
11.527348,10.7845955
12.493841,10.465404
0.46767884,9.608586
4.6531024,14.160755
11.608363,-2.5169883
15.007258,4.0506105
11.214187,-5.7174716
14.18368,7.4262524
-0.5284671,0.2665445
14.539035,6.8887677
13.41891,0.30904272
9.867284,-5.2167635
0.7439028,7.779872
14.653659,-0.30908155
1.9114933,11.216674
0.99623406,-1.5511429
13.104403,-2.1140068
2.3233967,-7.5395584
